product_category,product_name,product_price,product_price_unit,product_url,image_url
Thực phẩm tươi sống,Nghêu sống 40-60 con/kg,"49,000 ₫",/ Ký,https://online.mmvietnam.com/ngheu-ngao-song-40-60-con-kg-10-91367.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/9/1/91367.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,KHOAI LANG NHAT DALAT WAF-1KG,"39,000 ₫",/ Túi,https://online.mmvietnam.com/khoai-lang-we-are-fresh-giong-nhat-tui-1-kg-712853-10-398910.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/398910.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Gừng Tiền Giang,"57,000 ₫",/ Ký,https://online.mmvietnam.com/gung-xx-viet-nam-20764340-76434.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/6/76434.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Thịt hàu sữa NM, 280g","65,000 ₫",/ Gói,https://online.mmvietnam.com/thit-hau-sua-nm-280g-1129021-10-418512.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/1/418512.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Phi lê đà điểu, 1kg","306,000 ₫",/ Gói,https://online.mmvietnam.com/phi-le-da-dieu-1kg-10-337229.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/3/337229.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Tôm sú sống, 35-40 con/kg","219,000 ₫",/ Ký,https://online.mmvietnam.com/tom-su-song-35-40-con-kg-834223-27-126355.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/2/126355_2.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cá nhồng tươi, 0.1-5 kg/con","81,000 ₫",/ Ký,https://online.mmvietnam.com/ca-nhong-tuoi-0-1-21744068-174406.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/174406_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cá thu tươi nguyên con loại 1,"199,000 ₫",/ Ký,https://online.mmvietnam.com/ca-thu-tuoi-1-6kg-con-897494-10-174018.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/174018.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cá tai tượng sống 0.8-1.2kg,"129,000 ₫",/ Ký,https://online.mmvietnam.com/ca-tai-tuong-song-20307158-30715.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/0/30715.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Tôm thẻ PDTL, 31-40 con/kg","359,000 ₫",/ Gói,https://online.mmvietnam.com/tom-the-pdtl-31-40-con-kg-17-10-339255.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/3/339255.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Rau muống Tiền Giang FVF VietGAP, 500g","15,000 ₫",/ Gói,https://online.mmvietnam.com/rau-muong-vietgap-500g-1005487-10-240941.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/4/240941.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Bắp đùi/ bắp tay bò tinh loại 1,"286,000 ₫",/ Ký,https://online.mmvietnam.com/bap-dui-tay-bo-tinh-loai-1-1117252-10-2310.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/3/2310.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cá hồi Nauy We Are Fresh phi lê còn da tươi,"535,000 ₫",/ Ký,https://online.mmvietnam.com/ca-hoi-phi-le-tuoi-con-da-nhap-khau-6-10-320514.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/2/320514.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,THĂN NGOẠI BÒ *A* TƯƠI XUẤT XỨ ÚC,"366,000 ₫",/ Ký,https://online.mmvietnam.com/than-ngoai-bo-a-tu-22494634-249463.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/4/249463_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Đùi tỏi gà công nghiệp LBC,"99,000 ₫",/ Ký,https://online.mmvietnam.com/dui-toi-ga-cong-nghiep-lbc-1080826-10-225670.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/2/225670.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,DUA HAU R.VANG TH.HANG/LONG AN,"17,900 ₫",/ Ký,https://online.mmvietnam.com/dua-hau-ruot-vang-loai-1-2-10-107999.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/0/107999.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Xà lách lolo xanh Đà Lạt, 300g","13,000 ₫",/ Gói,https://online.mmvietnam.com/xa-lach-lolo-xanh-da-lat-300g-1117078-10-422400.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/2/422400.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Củ cải đỏ Đà Lạt We Are Fresh, 500g","44,000 ₫",/ Hộp,https://online.mmvietnam.com/cu-cai-do-w-a-f-500g-23989139-398913.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/398913.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạc vai cừu đông lạnh We Are Fresh xuất xứ Úc,"399,000 ₫",/ Ký,https://online.mmvietnam.com/nac-vai-cuu-dong-lanh-we-are-fresh-xuat-xu-uc-1005252-10-147108.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/4/147108.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Bắp Mỹ,"23,000 ₫",/ Ký,https://online.mmvietnam.com/bap-giong-my-1112736-10-153274.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/5/153274.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Tôm thẻ tươi, 25-30 con/kg","279,000 ₫",/ Ký,https://online.mmvietnam.com/tom-the-tuoi-30-35-con-kg-1081440-10-390213.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/390213.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Xà lách Carol Đà Lạt, 500g","22,000 ₫",/ Gói,https://online.mmvietnam.com/xa-lach-carol-da-lat-500g-1114679-10-422401.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/2/422401.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Thịt càng ghẹ MM loại lớn, 500g","319,000 ₫",/ Gói,https://online.mmvietnam.com/thit-cang-ghe-mm-loai-lon-500g-9-10-258243.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/5/258243.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cá hồi nhập khẩu xông khói Amigo, 500g","486,000 ₫",/ Gói,https://online.mmvietnam.com/ca-hoi-nhap-khau-xong-khoi-amigo-500g-890734-10-162297.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/6/162297.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Ổi nữ hoàng xuất xứ Việt Nam,"23,600 ₫",/ Ký,https://online.mmvietnam.com/oi-nu-hoang-qua-170g-23179677-317967.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/1/317967_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cổ/Ụ vai bò tinh loại 1,"206,000 ₫",/ Ký,https://online.mmvietnam.com/co-u-vai-bo-tinh-lo-20023508-2350.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/3/2350_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nấm rơm tươi Đồng Nai,"160,000 ₫",/ Ký,https://online.mmvietnam.com/fresh-straw-mushroom-76600-20766009-20240820.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/0/401002_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Hàu sữa sống, 7-10cm/con","11,000 ₫",/ Ký,https://online.mmvietnam.com/live-oyster-7-10cm-con-431199-24311991-20240120.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/3/431199.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Sườn bò đông lạnh cắt lát We Are Fresh xuất xứ Mỹ, 500g","269,000 ₫",/ Gói,https://online.mmvietnam.com/suon-bo-dong-lanh-cat-lat-we-are-fresh-xuat-xu-my-500g-987487-10-421789.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/2/421789.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Khay chân gà rút xương SH, 500g","59,000 ₫",,https://online.mmvietnam.com/chan-ga-rut-xuong-kh-24099080-409908.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/0/409908.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Nấm mỡ trắng Lâm Đồng We Are Fresh, gói 200g","65,000 ₫",/ Gói,https://online.mmvietnam.com/nam-mo-trang-lam-dong-we-are-fresh-200g-1093992-25-398904.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/398904.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cóc chua ngọt An Giang, 300g","19,900 ₫",/ Gói,https://online.mmvietnam.com/coc-chua-ngot-bon-mu-22060402-206040.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/0/206040.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cá thát lát nạo We Are Fresh tươi,"199,000 ₫",/ Ký,https://online.mmvietnam.com/ca-that-lat-nao-tuoi-hrc-907119-10-402936.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/0/402936.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Bắp cải tím Đà Lạt,"39,000 ₫",/ Ký,https://online.mmvietnam.com/bap-cai-tim-da-lat-10-76409.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/6/76409.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cá hồi Nauy phi lê thăn tươi,"539,000 ₫",/ Ký,https://online.mmvietnam.com/than-ca-hoi-nauy-phi-le-tuoi-14-10-384325.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/8/384325.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cá mó làm sạch, 15-20 con/kg","124,000 ₫",/ Ký,https://online.mmvietnam.com/ca-mo-ls-15-20-con-21352034-135203.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/3/135203.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nghêu sống 20-40 con/kg,"75,000 ₫",/ Ký,https://online.mmvietnam.com/ngheu-song-20-40-con-kg-11-10-34698-1.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/4/34698.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cánh giữa gà khay, 500g","86,000 ₫",/ Khay,https://online.mmvietnam.com/canh-giua-ga-khay-50-23704480-370448.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/7/370448.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cá chép giòn sống, 1-3kg/con","149,000 ₫",/ Ký,https://online.mmvietnam.com/ca-chep-gion-song-1-3-kg-con-10-10-232556.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/3/232556.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Tôm sú tươi đông lạnh We Are Fresh 31-40 con/kg,"316,000 ₫",/ Gói,https://online.mmvietnam.com/tom-su-hap-dong-lanh-we-are-fresh-31-40-1kg-1139763-10-442757.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/4/442757.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Tôm thẻ PDTL 21-25 1kg,"399,000 ₫",/ Gói,https://online.mmvietnam.com/tom-the-cp-9-10-339253.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/3/339253.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Măng luộc xé 500g Vĩ Lâm,"34,000 ₫",/ Gói,https://online.mmvietnam.com/mang-luoc-xe-500g-vi-lam-10-10-356760.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/5/356760.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Chân gà châu Âu đông lạnh nhập khẩu, 35g","69,000 ₫",/ Ký,https://online.mmvietnam.com/chan-ga-chau-au-dong-lanh-nhap-khau-35g-986445-10-419168.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/1/419168.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Rau mầm củ cải, gói 200g","18,000 ₫",/ Hộp,https://online.mmvietnam.com/rau-cai-mam-cu-cai-200g-679448-10-153771.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/5/153771.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,DUA HOANG KIM/TAY NINH,"38,000 ₫",/ Ký,https://online.mmvietnam.com/dua-hoang-kim-xuat-xu-viet-nam-19-10-158201.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/5/158201.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Rễ tranh mía lau Tiền Giang, 500g","20,000 ₫",/ Gói,https://online.mmvietnam.com/re-tranh-mia-lau-500-23537859-353785.html,https://mmpro.vn/media/catalog/product/placeholder/default/logommvn-320.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Nấm kim châm Hàn Quốc, 200g","16,600 ₫",/ Gói,https://online.mmvietnam.com/nam-kim-cham-tuoi-concord-farms-200g-1092160-26-123776.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/2/123776.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cốt lết heo We Are Fresh VietGAP,"129,000 ₫",/ Ký,https://online.mmvietnam.com/pork-loin-bone-in-vg-wrf-286436.html,https://mmpro.vn/media/catalog/product/placeholder/default/logommvn-320.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Ớt sừng xanh Đà Lạt, gói 500g","40,000 ₫",/ Gói,https://online.mmvietnam.com/ot-sung-xanh-da-lat-goi-500g-712807-10-394368.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/394368.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Măng lá tự nhiên, 450g","24,600 ₫",/ Gói,https://online.mmvietnam.com/mang-la-tu-nhien-450g-538266-10-197158.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/9/197158.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Còi sò điệp size 80-120, gói 1 kg","355,000 ₫",/ Gói,https://online.mmvietnam.com/coi-diep-8-120-1kg-24014656-401465.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/0/401465.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cồi sò điệp Hải Nam 40-60, 1kg","485,000 ₫",/ Gói,https://online.mmvietnam.com/coi-so-diep-hai-nam-size-40-60-con-1kg-10-130074.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/3/130074.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cá hồi nhập khẩu tươi LC, 6-7 kg/con","415,000 ₫",/ Ký,https://online.mmvietnam.com/ca-hoi-nk-tuoi-6-7-21599750-159975.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/5/159975.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Măng chua 500g Vĩ Lâm,"39,000 ₫",/ Gói,https://online.mmvietnam.com/mang-chua-500g-vi-lam-8-10-356761.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/5/356761.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Sườn non heo We Are Fresh chuẩn VietGAP,"279,000 ₫",/ Ký,https://online.mmvietnam.com/suon-non-heo-loai-1-vietgap-we-are-fresh-1090883-10-402388.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/0/402388-2.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Lườn cá hồi nhập khẩu đông lạnh We Are Fresh 1-3cm,"87,000 ₫",,https://online.mmvietnam.com/luon-ca-hoi-dong-lanh-nhap-khau-1-3cm-825877-24-415189.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/1/415189.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Dưa cải chua Xuân Thu 500g,"34,000 ₫",/ Gói,https://online.mmvietnam.com/dua-cai-chua-xuan-thu-5000g-6-10-75879.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/5/75879.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Gà công nghiệp bông,"69,000 ₫",/ Ký,https://online.mmvietnam.com/ga-cong-nghiep-bong-9-10-2096-1.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/0/2096.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cua thịt đặc biệt sống không dây, 250g up","289,000 ₫",/ Ký,https://online.mmvietnam.com/cua-thit-song-khong-day-3-4-con-kg-6-10-180229.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/8/180229.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Còi ốc bươu tươi,"68,000 ₫",/ Ký,https://online.mmvietnam.com/coi-oc-buou-tuoi-21744235-174423.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/174423.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Cá bớp tươi nguyên con,"229,000 ₫",/ Ký,https://online.mmvietnam.com/ca-bop-gio-size-xo-core-935407-10-174378.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/174378.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Nấm bào ngư Đà Lạt, 500g","30,000 ₫",/ Hộp,https://online.mmvietnam.com/nam-bao-ngu-dalat-50-23940543-394054.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/394054.1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Hạt giống khổ qua tuyển NP 06,"7,000 ₫",/ Gói,https://online.mmvietnam.com/hat-giong-kho-qua-tu-22009289-200928.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/0/200928_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Củ giềng (riềng) Lâm Đồng, 100g","9,000 ₫",/ Gói,https://online.mmvietnam.com/cu-gieng-100g-23537835-353783.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/5/353783.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Chuối già Bến Cát (Xuất Xứ Việt Nấm),"26,000 ₫",/ Ký,https://online.mmvietnam.com/chuoi-gia-ben-cat-10-10-234774.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/3/234774.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Táo FUJI WAF Nhập khẩu Nam Phi-S.SIZE,"49,000 ₫",/ Ký,https://online.mmvietnam.com/tao-fuji-nhap-khau-nam-phi-size-s-1005730-10-386505.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/8/386505_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Đùi cánh gà tươi CP, khay 500g","56,000 ₫",/ Khay,https://online.mmvietnam.com/chill-chick-wing-stick-500g-cp-438030-24380300-20240605.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/3/438030.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Vẹm xanh nửa mảnh nhập khẩu New Zealand We Are Fresh, 1kg","269,000 ₫",/ Gói,https://online.mmvietnam.com/vem-xanh-nua-manh-new-zealand-1kg-1066474-10-376138.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/7/376138.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Cải thìa baby HCM, 300g","17,000 ₫",/ Cái,https://online.mmvietnam.com/cai-thia-baby-300g-1100474-10-144379.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/4/144379.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,DAU HA LAN DA LAT 500G,"83,000 ₫",/ Hộp,https://online.mmvietnam.com/dau-ha-lan-da-lat-goi-500g-712785-10-393742.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/393742.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Trái vải,"35,000 ₫",/ Ký,https://online.mmvietnam.com/qua-vai-trai-vai-1008865-10-39187-1.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/39187.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Rau má Tiền Giang,"40,000 ₫",/ Ký,https://online.mmvietnam.com/rau-ma-20764531-76453.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/6/76453.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Mực lá làm sạch còn đầu, 1-4 con/kg","449,000 ₫",/ Ký,https://online.mmvietnam.com/muc-la-lam-sach-co-dau-1-4-con-kg-1045062-10-176510.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/7/176510.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Nạm bò đông lạnh We Are Fresh xuất xứ Úc,"199,000 ₫",/ Ký,https://online.mmvietnam.com/gau-nam-bo-dl-xx-uc-23114357-311435.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/1/311435_1.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Nấm linh chi nâu xuất xứ Trung Quốc, 150g","22,000 ₫",/ Gói,https://online.mmvietnam.com/nam-linh-chi-tuoi-nau-150g-534515-10-130849.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/1/3/130849.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,SUON GIA HEO L1 V.GAP-WAF,"132,000 ₫",/ Ký,https://online.mmvietnam.com/suon-gia-heo-l1-v-ga-23786523-378652.html,https://mmpro.vn/media/catalog/product/placeholder/default/logommvn-320.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Mề gà khay, 250g","29,000 ₫",,https://online.mmvietnam.com/me-ga-khay-250g-552496-12-392704.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/9/392704.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Lá giang Long An,"56,000 ₫",/ Ký,https://online.mmvietnam.com/la-giang-20766580-76658.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/7/6/76658.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Khoai lang mật Đà Lạt,"47,000 ₫",/ Ký,https://online.mmvietnam.com/khoai-lang-mat-da-lat-3-10-243950.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/2/4/243950.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,BO BOOTH,"86,000 ₫",/ Ký,https://online.mmvietnam.com/bo-booth-da-lat-1052652-10-340009.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/3/4/340009.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,Xà lách Radichio Đà Lạt,"99,000 ₫",/ Ký,https://online.mmvietnam.com/xa-lach-radichio-dal-24110976-411097.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/1/411097.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Ốc lác Gác Bếp sống, 500g","99,000 ₫",/ Gói,https://online.mmvietnam.com/oc-lac-gac-bep-song-500g-goi-553741-10-401734.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/0/401734.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
Thực phẩm tươi sống,"Bò viên đặc biệt Pacow, 200g","49,600 ₫",/ Gói,https://online.mmvietnam.com/bo-vien-dac-biet-pacow-200g-895457-10-401051.html,https://mmpro.vn/media/catalog/product/cache/40feddc31972b1017c1d2c6031703b61/4/0/401051.webp?auto=webp&format=pjpg&width=300&height=300&fit=cover
